"Pacific island small states","PSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","30445645.1933927","33787240.3975456","33787240.3975456","33942963.8166174","36657973.8298008","35787299.727914","33887726.8905138","40053364.5492387","36368091.676173","48235817.9350315","58654414.1791738","87836747.5105763","107621179.830438","110180362.05939","112179744.103961","124664739.845147","173886295.56781","193280476.017916","171735384.752675","171350355.709355","137348242.069005","154503543.125876","144419478.398194","177573672.759332","188354570.927326","150080998.945057","202388150.037515","239572235.098112","260940234.661055","271861852.654344","307651840.529161","361990568.923704","365123095.609886","380759451.142903","405059469.518562","332246522.712497","345398142.144896","330656793.649952","356558074.085636","375825741.56206","427407240.749275","528911700.974234","555095257.179711","593819606.597365","631821266.890212","668371793.756832","557871546.668655","617565709.699994","709592125.38828","733374830.31065","759366440.558695","810948280.405074","737259555.44937","794697063.882882","871586762.97661","892890319.904151","879882031.355718","769564865.947507","783596209.969265","827618825.860895",
"Post-demographic dividend","PST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4406608076050","4329578931953.11","4487029765931.48","4541928534146.94","4216088860111.31","4269530811365.84","4732967801825.55","5228254639373.83","5414539627202.39","5634017355869.54","6096291432294.28","6242770507396.94","5474642159208.33","5972042278609.99","6377397958451.35","6294790009230.09","6234518946069.76","6336266994611.95","6023424679028.4","6126159983437.61","6386148756344.2","6759003547248.07","6650202138096.67","6352842584445.66","7017390474891.69","",
"French Polynesia","PYF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5673365714.28571","6447118873.62637","7118693763.73626","7633155824.17582","8129214807.69231","8816171373.62637","9233673956.04395","9858829148.35165","11718913021.978","13328220686.8132","15675024697.8022","15876100027.4725","19662368598.9011","20280136923.0769","20915613269.2308","14419966675.8242","12860941758.2418","12963920714.2857","15102077252.7473","14698027787.252","11424759017.0758","15747952861.0862","22047895256.2654",
"Romania","ROU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9153360017.54219","7544583333.33333","7023740736.63933","8632542622.41185","8934842829.57183","9441453130.06812","8517645461.2969","8919533953.24304","6967660095.53026","7381042910.36649","8895318577.86622","10046549084.3713","12166901752.3432","15925908468.42","20939177215.0414","25753588190.2705","36712642263.9188","47032656990.7664","36573602354.6195","39724188929.7964","49912610398.7339","38113199930.7998","38368298485.0381","42966790328.9616","35947074977.1157","37288411872.6674","41635816647.7825","46087815067.4215","43095831096.5862","39865441143.2633","47189624436.6549","57744938386.149",
"Russian Federation","RUS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52488868835.7257","61829454172.5416","89932097209.3023","119799414909.198","151372764819.188","196445398457.259","248017012518.672","157696517154.422","195425249204.184","234686439948.665","252083009623.784","253485442104.463","233426985470.927","168840255548.32","149387565850.499","193827579462.779","212467612703.213","219583593138.409","200114179341.235","236427361336.677","287712822678.659",
"Rwanda","RWA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","3060000.00306","2562285.716848","3925000.003925","7518999.007519","7653998.007654","7900001.0079","8324363.64592812","10097172.8028849","11915826.61509","13443968.2292143","70223135.5776142","78340554.2687021","106321890.744062","141248136.051528","141883724.205705","191485673.449145","221431071.075001","189737868.880969","227204775.658469","221524092.166513","235409915.871028","309746738.429361","232051966.626673","248053116.576811","251098656.006041","466811088.582245","308530610.973198","245634968.530081","226328851.486328","130000002.272727","132201922.316204","159588687.829998","222863532.180261","223492962.253197","221002499.162092","199311660.411723","178341864.684619","192006045.036002","190216780.092821","210328540.435347","255721065.40568","298660347.730784","331242972.456601","411164951.578426","452874285.759312","505658329.323798","576119013.573315","633986781.122613","533654194.33527","561523706.028635","583691633.721739","582886139.082906","710420199.57181","734743746.799845","865360048.403553","889062351.90138","1014957336.03915","1318877078.1912",
"South Asia","SAS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","6407932380.38787","7066827112.44136","7831163508.44802","8840170055.10778","9710686178.63548","10455212059.649","8317909493.20974","8404151294.92019","9123911971.05017","10485322343.7925","11499162897.1386","12729186724.6293","13001584656.8891","15115858627.9659","19655556245.1075","19521847474.1325","20330013788.4879","23827414621.859","28010622121.3567","32541520176.0554","38248575903.1499","40135511667.0136","40698445230.9884","44106401331.9294","44170450844.3136","47170787574.9879","49635265865.3965","55082042239.3485","58729754804.6097","61329664846.626","65453918570.9429","55675398988.2769","59763438749.3751","59776899523.4812","70998749303.9462","82152949785.2734","88045646005.5443","87978720698.2667","86266887610.9091","89583469078.1043","94175894989.215","93920207038.916","100902777137.412","118069859427.717","139767500890.172","163048576069.417","198857793622.4","246708624948.117","255114839359.623","278556961519.544","341033877326.735","360851839303.854","359667945645.57","357008399632.499","387045195043.319","412785952743.665","453366833720.397","511917430151.504","527670924966.163","514152777691.253","505669575209.426","605039978772.831","619002702137.033",
"Saudi Arabia","SAU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","324444444.192099","345777777.508839","441883474.728017","487157033.992876","575003372.275924","784605193.018682","2206877317.57348","2338843682.61304","2927455614.01492","3124296740.10173","3559056114.42809","5524621348.23264","6556445658.58462","8717840640.45162","7325324787.60471","7932305377.06327","9051932202.79844","8078412183.24832","6527957836.32593","7546259411.51303","7788835714.82817","8091570100.758","9767421112.12825","10951467004.7962","12004068450.8125","11719654141.3238","12232146786.6558","13322685886.0115","15054281068.9364","16216468045.4142","14939069707.8572","16082469347.3881","17486765883.0087","17684371623.7678","18736064878.618","22268202456.5059","26139063536.84","30752407260.6005","35577862891.0465","40632677238.4544","45784966351.0885","45687948937.3008","57196309825.9269","67213841915.2931","72159318044.0997","74631192995.9384","83037193080.3632","85919171146.9352","87900460599.7573","95048771793.1536","106411862578.293","104729348200.535","92796368300.5112","117603416121.564","162680616832.594",
"Sudan","SDN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","50258472.2867848","53991958.7995174","58012636.5824602","63469270.716454","69500287.3908681","80126364.3886455","109994256.490506","117174038.245761","121194716.028704","131820793.026481","142734061.294469","146754739.077412","152498564.481616","179781735.151585","238943136.814885","293509478.154823","345778289.33308","401486285.380221","462840513.768443","525669904.137483","608200001.2164","731491285.623652","575343904.735328","578615384.615385","808923076.923077","653291522.468046","829080000","1022633333.33333","1186666666.66667","1777777777.77778","2804444444.44444","2757473849.1656","400896354.710139","470643127.535938","663273776.964164","640018592.680423","799493654.019119","986514738.290044","956992508.786643","890959923.843588","1017549689.35041","1013045142.5751","1163982263.97061","1263705959.36933","1480647796.66932","1779367242.84791","2049428913.51733","2672610485.59099","2921215474.67838","2994208078.67219","","","","","","","","","","","","","",
"Senegal","SEN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1335502974.92046","1253083113.93508","1365599493.14946","1512464722.92176","1804242469.92403","2112036864.21043","2191433459.28839","2251319791.28319","2605181522.45803","2956077078.07508","2545506173.77222","2510554599.43931","3072206580.31899","3001483615.38227","3288069018.42439","3365021437.59482","3031130821.86123","3125021013.85431","3318571602.53062","3589011991.81067","3485350085.69868","3591817701.95506","4132151931.65501","4181431091.31602",
"Singapore","SGP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","74545442.6164553","78759448.7941603","88657463.3045836","107310157.315975","114562167.947375","131940860.091088","154513559.849182","178948262.33696","215371649.066735","268487726.934551","335225824.772158","421011368.090945","548890418.592454","787164444.444444","1148653047.93684","1207681890.927","1397166111.41568","1495588473.36895","1754201852.91465","2347537379.06772","3155614825.71507","3651270315.71082","3585648695.98145","3817242990.65421","4226833885.47089","3853405841.26389","4203172583.06441","5039450721.04345","6616476733.1434","7708109719.73763","8820745526.32928","11575629522.4313","12693814074.362","14830880028.304","17408754166.137","21061892583.1202","22308431966.2138","22178926874.2771","19449550420.6994","19717141244.5156","24846816154.2493","21006991875.1369","22891805579.7304","24182529584.5252","31196376820.8832","34606216363.579","39502160778.7196","43105121198.415","39857418250.2049","39360825621.7971","49817297290.6902","54705135666.5851","56412372893.9268","54251578358.5071","56674716862.0023","55714872801.993","55754118737.8308","63741260387.0594","78132595251.481","73080739650.2119","68822811033.4662","88088625339.6025","95695793036.7502",
"Solomon Islands","SLB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25366563.6696989","28858702.8129359","32417545.3151573","39648025.7574181","51855723.9937271","58983597.7413283","66864955.1781751","79025344.879799","98818793.7387907","109854210.249669","111145574.394443","131885349.547687","103048900.88963","108377381.102541","151913363.473851","164325583.29612","167604683.203518","148720150.007494","","",
"Sierra Leone","SLE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","21255430.3446023","20649991.7400033","21069991.5720034","21333682.4048487","20100008.0400032","22200008.8800036","24000009.6000038","25033277.4096335","27847789.2289497","31604412.7110008","34250546.6059929","34954913.1398063","31316249.3682834","36851392.5945011","49663657.6538907","53359950.2352237","53534128.8644592","66387800.5191103","84164183.8568817","64524506.1050844","59961353.8118289","","","24916248.133768","29803854.2578256","51729931.6724539","28089250.8384382","39302404.334575","46365638.7665198","72988546.2555066","85679222.7714334","75190677.9661017","76135549.0387748","40727457.9724911","25752110.514198","19863651.4798803","21274795.6598633","38681552.7137247","40422772.7489281","38233272.2858725","37616184.7999112","41077454.8270298","49410089.9514408","53321706.1396982","61056482.4651041","52220459.8821497","56132148.9283481","66331788.3690746","76707738.4413063","80754015.6211458","76881489.9232408","73796296.2962963","74319626.6686228","73432592.4205791","85750451.5748002","79556871.2514724","76581954.0801398","79790886.4243105","",
"El Salvador","SLV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","166200000","187160000","199280000","211400000","220000000","228720000","244080000","262000000","285800000","331600000","377400000","430560000","489200000","566400000","615920000","589440000","586440000","563474800","581808600","624983500","677847100","660526300","785172400","832208900","911292300","901682576.29","987234100","1143333500","1368868600","1532770500","1709461400","1788514200","1884220700","2038585600","2185618600","2301934400","2364184800","2391013200","2396680000","2409745000","2443650000","2616070000","2760380000","3033330000","2847750000","2977670000","3295460000","3458870000","3513560000","3632180000","3840940000","3939740000","4017810000","4082110000","4182350000","3681780000","4526360000","5040190000",
"San Marino","SMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404309646.27394","419836141.2344","437984033.971946","532836224.143738","494396584.081496","485123790.827472","608080715.612064","",
"Somalia","SOM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","5501997.79446916","5501997.79446916","5501997.79446916","5501997.79446916","5501997.79446916","5501997.79446916","10667995.7236272","13537994.5731595","15833993.6527853","21742857.1428571","26600000","29444943.8472226","30658476.7508689","33511104.0409952","31723590.1559529","35965051.6339897","53566307.236468","23405804.057971","20787286.1878453","29265098.1627297","26892746.1867204","29549778.0596069","37862865.2316207","32909060.4588846","35480266.5384907","41583054.8956661","48151879.3734084","50363479.050766","52898365.212303","47446109.0909091","40602926.6683192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3950000000","4703985102.42086","5328839876.19032","4116531084.26048","4235938772.88513","1864716563.8422","3214508069.05496","3844157376.82516","4538811921.07722","5354934962.16261","5408093977.55787","6033950001.34037","7670620236.59832","8959177007.9051","6737229323.20814","6399802390.10201","7501171362.57149","6851894836.27419","7800579857.18463","7042227573.62704","5856362050.21669","6027150057.26656","6665162072.53511","7356731202.84662","7048154042.13496","7087831225.49645","8202086386.32378","",
"Sub-Saharan Africa (excluding high income)","SSA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","71698819913.3269","63936783503.0952","56708127767.104","44867167120.1417","41240394411.0398","40953124594.8754","46869634881.9184","50978373933.1918","51048849547.7888","60215954954.9409","61480251471.5858","58901307346.6384","53596142985.1165","53902155976.1355","62247492075.3658","61222997626.7729","63576061858.802","58934155673.4316","57166558639.9211","58843785494.2867","56222060683.0418","57429967785.821","74335341768.094","90144191974.7512","101355280949.824","107832546235.775","121798006818.102","131755678965.038","129699751972.29","143249201702.442","159759164824.145","163495934774.53","180502178720.882","190701317361.11","169918990965.51","156109706417.869","167655242549.976","188758692445.873","201010982065.118","190563852420.096","222886833953.383","229958789560.756",
"South Sudan","SSD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268193563.811983","319238548.792103","340392381.448219","307554165.272666","324055389.830508","740237525.423729","373605864.40678","424035514.122413","","","","","","","",
"Sub-Saharan Africa","SSF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","71705450812.466","63943635454.1274","56717542026.571","44878045094.8507","41254079536.8111","40970174361.9783","46891812461.1545","51006153329.6028","51075443302.367","60251039743.8892","61518797562.1052","58951924279.2054","53645546880.0421","53956931446.5295","62311480545.7634","61287773446.8194","63657512945.1062","59027194785.1054","57262467312.0374","58964306434.7637","56336111351.7463","57560063252.1173","74452712706.6123","90208499404.958","101435931956.983","107924104400.137","121897396563.065","131845832272.691","129766085351.47","143327292211.013","159836969487.884","163585443656.889","180598165789.315","190802333003.897","169999002194.024","156199793436.024","167745562628.641","188855943032.794","201098049026.431","190651921828.298","222976126006.88","230049402405.022",
"Small states","SST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18864364529.1776","19623767392.8305","20930257130.8555","23863367839.4472","26444184454.4405","29457325038.7792","32158951400.4184","37538958278.6038","45656777552.3881","42355488757.8344","48728414639.221","55623089928.9719","57706051906.1603","57966687172.2918","59763691767.6863","47635752482.8298","45994465258.7941","50223079006.6364","55347599967.9031","52955765939.8418","45834366224.5674","59679510317.6497","71848305322.9026",
"Sao Tome and Principe","STP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6120474.08371928","6587858.59880671","7087093.81212613","6900329.54384699","7340113.44541572","7556229.52462487","7687122.94785567","12387853.1325588","17150904.5275709","16682297.8356843","19288866.8596726","18504190.22039","21857169.7453685","22408123.094133","20130108.1649718","24240848.458735","28156193.1011824","27007820.3472521","25277518.2547961","26831611.9325839","29012446.263485","28704221.3429052",
"Suriname","SUR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","76150000","90600000","101450000","112650000","119800000","124500000","135500000","113000000","97500000","98500000","103500000","112000000","104500000","137500000","64200000","37100000","36500000","31066666.6666667","34470588.2352941","57813432.8358209","84350678.7330317","80477613.3099761","87530000","87305000","70030232.5581395","134748484.848485","106509174.311927","147813191.489362","163789696.270665","224579370.88515","299450884.816012","609396070.999016","689617486.338798","894353369.763206","785428051.001822","916800728.486871","920440636.474908","1060303030.30303","966666666.666667","856969696.969697","589170731.707317","444560019.810869","848061883.943766","852126024.46112","699834080.036449","672881315.144314","674875482.233503","",
"Slovak Republic","SVK","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4919230065.35948","5024299112.80101","4741493146.02923","5445336167.35653","5375562182.02279","5842490359.65805","6566303403.15158","6851683003.75178","9249945335.02155","11717166749.2618","12943313651.1502","14617057470.9141","17606690345.2565","19168598698.8711","13567729271.4","16439733799.6171","18166018258.3659","17160805374.4652","17308618658.9963","19585928971.5435","17413223433.6047","16730438744.7542","17168920502.6672","20039960734.6247","20906046536.2741","19337078584.7406","24191364622.3988","23473385038.9651",
"Slovenia","SVN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4606504245.85524","4676258852.69122","4617054321.72869","4932052798.61512","4997394858.27291","4394737408.52346","4578140177.69003","5059961097.25686","6429080180.49288","7378527653.21375","7461714960.82577","8082125203.86401","9793770464.87689","10710532555.7641","8660679678.22773","8426329373.46688","9394164022.50981","8724212295.24727","9276371928.58794","9811051359.69981","8595370844.87539","9028170765.78354","9996287774.23658","11002576443.3543","11205751771.4194","11031317456.0761","12366370763.6355","11894843576.1518",
"Sweden","SWE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","29652963720.8592","25741604743.6263","22668304383.5565","21234410672.5897","23092218986.6136","24218262712.4333","31527349016.7636","37973194401.5467","42336456427.5397","43269089123.401","48125989095.7442","45777541284.5048","45117716624.2166","34553932543.8496","40606560160.2909","52817303709.0759","56113700917.8533","52411597497.5859","53787432827.2404","53949877931.3668","52984071497.0395","46582115654.5608","49824469033.8043","60450483920.085","66973410031.27","67287977549.6655","72565996065.6881","84406186332.7203","81746608020.2353","60016442771.5444","72986505190.3514","83800780570.2383","76908307348.3593","78079093067.3887","76021184164.7858","68720206042.2203","68024476392.2724","70578760347.5044","72383856538.6978","68360132260.5716","67620423818.3724","78575148111.0734","73832355901.272",
"Eswatini","SWZ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","5739997.70629691","6579997.37063305","9379996.25175349","11759995.3007059","13019994.7972101","12739994.909098","18595757.0304766","22114533.4866441","47265033.477525","55042333.7412231","52737783.6414601","52899999.954","62099999.946","71299999.938","86718935.6141601","97565881.3468526","101529327.629451","92833422.5093807","80513418.9212174","75443433.5363082","47786240.7160645","83237358.4993975","146755947.021169","203301784.608753","213026573.034618","350254204.397406","364688563.238892","386323466.719572","426888101.285243","436504654.587067","556821800.426513","510881976.516213","566931799.562858","518971151.537223","497374232.767332","588591634.231106","528535828.367657","482644698.794265","725534803.478282","940142470.121989","1088074013.05746","1135187076.22173","1221758617.19017","1139660062.45241","1245693698.25537","1443863176.95187","1527570149.92438","1515760091.90716","1362818890.5151","1355274209.78027","1288616751.52789","1191798527.94402","1312543550.34735","1354812244.62051","1328789431.94254","1056269522.59513","1264681038.16724","",
"Sint Maarten (Dutch part)","SXM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14301675.9776536","11396648.0446927","9608938.54748603","9776536.31284916","9664804.46927374","8770949.72067039","7765363.12849162","","","","","",
"Seychelles","SYC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","2785190.04466796","3519383.86842468","5235551.89120919","7690303.42868946","10873051.2614888","13206807.6838928","12605795.4629726","14126043.417014","14209079.8342397","16315469.7939541","19265665.1578827","24410677.9603007","29794374.2376491","28747457.5120371","37212614.0643445","40515694.3960852","51601944.5908745","50081700.3975658","55124807.1521817","64344064.3440643","65011368.4379967","80933614.7396797","91617415.1004352","94225549.836219","118117195.453127","111787510.403255","127371488.007981","115392093.024691","64273527.2727273","80359836.3636364","91103059.8025553","98950560.9189757","89889788.6541363","66301502.4312549","77905962.804201","77886117.0226738","89283086.1817346","95826368.7994037","100858220.605579","80183604.7596783","89685512.1773589","90116205.1875111","97177978.7627878","87584857.3922648","88332696.2384101","90742504.7637148","92305224.2953215",
"Syrian Arab Republic","SYR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10642800","10358800","11355100","11314100","11911600","12424300","14496600","13692200","13429100","8609200","7280500","5102600","5484000","6240000","6514000","6507000","6399000","6271000","6235000","6199000","6195600","",
"Chad","TCD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","18996554.4720755","21990595.5528426","21014594.0140631","23014448.1540935","26015356.7203535","25246803.289977","38917610.4910479","47836696.500663","52485166.211772","49982479.5834016","48785539.6470784","52526916.4707786","62252052.1180765","78091905.4104272","79439605.7527692","105237436.776279","96437470.743398","101778639.290245","115579325.850254","","","","","91812849.1979769","118341977.703317","104925295.456104","123392206.316448","127451605.202135","152054719.949373","182804040.188338","238555426.825447","193733197.569571","193404821.588105","157729544.909719","106987567.765162","158870580.142186","162815764.467447","178313001.383572","188058185.402301","150102646.24392","119246195.957976","157593553.150351","180972429.968014","210411288.260678","222058703.960978","15466800.6762733","51691568.5470415","58427063.9958707","79791456.2646132","92571540.742972","103773765.421847","210142318.715351","254624201.500632","352367609.92567","374726588.9637","304233662.178468","298400079.083277","292582494.082064","323002869.650799","322929857.510211","341981907.929203","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821306337548.829","948077975185.531","1152801521515.46","1454035148820.15","1831133003675.32","1951437230430.48","2337999724342.55","2891301076450.53","3183287278653.44","3437147277645.52","3689052522906.35","3690301449120.91","3659159070468.06","4006936359531.25","4450724195241.48","4435982423973.86","4445872928349.57","5552121880251.4","5648613019613.62",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166191421062.033","204476897205.384","272034986822.871","342086448267.627","409323607277.989","520504291430.519","630341464381.293","454849103921.533","530746534975.163","627792136371.771","635542424902.626","657696182953.767","648766720317.103","534342919534.793","512862199142.974","580918245612.744","618681017756.27","621156409429.923","594594687382.885","721484668552.767","814385559129.016",
"Togo","TGO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","9380277.93737723","8154600.7148333","7346518.14563255","13876611.4601774","15508470.6796213","17954722.2172534","21572911.6248933","23983651.6599211","27871499.3454363","29235206.2191228","25325320.3827428","25421586.5655163","26584383.8925673","35443623.5611911","34066638.9250837","43394498.3488767","43105164.237444","48844087.0619076","48746797.3958015","63463219.0194464","88981638.3942065","68081922.5244955","60558768.5461019","51697078.5576041","45771129.1895089","51417571.4832484","77099463.0064071","103481620.510633","105758561.60853","120952336.544031","161676895.24131","178119308.783227","196243334.14448","112246468.287304","89623159.8712154","129548440.593069","135314574.623611","126153960.251691","110178499.840382","101060428.642127","111339296.033432","117969655.687188","134594613.788134","152455947.913979","159110647.368607","180764315.659295","204142450.748657","208631352.420967","269257719.829377","251091301.598487","248049157.742048","304106801.120887","266949701.795177","261657595.509049","339571667.811677","284591797.784335","845830662.516915","892360246.165707","982613754.661296","996445529.895292","1089311545.25332","1153734191.46165","",
"Thailand","THA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","346108884.052834","394212513.667844","464707873.563218","502054762.361978","539057720.640705","621990398.446375","720475960.852624","860423090.527097","927802878.924495","1041836503.81594","1129807652.77066","1293269268.10745","1504805544.24127","2078900695.8949","2625753535.08977","2777332059.90807","3343120461.52668","3990175770.49522","4804263910.34581","5759359840.02562","6959442404.42422","7889069816.87082","7801612551.51418","8862433442.82552","9575551612.32678","8527521687.30373","10289600350.6503","12257260195.9933","15934054075.8087","19325853806.1615","23216424970.8637","27742550987.8614","30668623979.9796","33736300189.2908","37993273475.5533","44364808545.9546","46977820246.2419","39750022491.8453","30860490861.9597","35688985110.2513","35864356135.9038","33474620711.6959","38295945267.0212","45045372240.3927","50864126487.5862","56066775227.2164","66900219694.9186","80427442941.9795","89031286090.2441","82997980146.4027","105505337501.564","107522159011.404","111208146122.316","115964553325.689","112317632992.78","109851119028.373","112205150386.041","123283950903.897","135368413540.962","139375513544.779","127885274852.517","137400261471.562","133849209208.782",
"Tajikistan","TJK","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","652840201.639096","609307807.770288","700844014.207093","480225481.576195","345452976.43446","330548740.083047","196648054.145516","185915174.866627","255137807.822308","212893176.692362","","","","","","","","","","","","630278622.325215","722923354.294007","779453847.068784","694167842.459511","887765118.838682","795579193.879277","965058398.450635","1027229530.49959","1114993826.75028","1271001176.29677","1340569553.93342","",
"Turkmenistan","TKM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164037905.730184","704895029.822522","947586899.762012","575721301.411909","568895755.820267","451503648.290618","420341150.261084","285739162.618569","491073992.241743","647112559.572373","1044857217.6048","1398888374.24734","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","27849486366.2991","30183668904.5679","28920392467.4342","31651309545.741","36129498616.3937","38475301071.887","44320226405.3444","49619279685.3458","66759995780.2053","89939104369.6131","90963070996.5597","102271560609.675","112548157956.868","135696805214.677","148870263195.086","173454516580.574","193453847254.076","189342637018.197","162238254315.695","175517237980.999","172453575147.987","176123609167.908","183896237342.778","211135602925.083","231204823748.777","238364931953.589","244779558151.355","263834619728.759","305507748699.861","331105410281.141","299876611787.873","314203537259.558","353929629555.719","346231548994.614","314444879171.8","352829283203.036","338815753528.093","296024316243.28","310003441288.154","356654175918.041","417677028215.634","486803183129.85","561156520398.923","644307332723.274","575956485255.463","705287780281.395","774077887910.089","764414464374.286","765765089125.977","777982058056.432","797125998290.297","767625478050.809","841691040120.604","833803283958.836","806369415342.297","698016686200.566","819416103126.148","974038162174.129",
"Timor-Leste","TLS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9300900","11928900","12087900","12880700","11027100","11335200","11382500","11227300","10929100","10074100","8900200","9481500","9195600","10065800","11206600","15452300","18032800","24746900","26328700","37188900","33056800","27306600","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36646765271.2339","42616458853.637","51963916440.8018","61759475047.3175","63684119356.02","65011255532.0019","68471514048.1481","76841267246.1928","76718328075.4493","73921145144.107","84820809758.4987","103144220350.159","123674590102.61","142639908321.991","160731752491.855","201603339852.702","173508204719.977","200441517151.704","246602783978.295","274298095970.156","242071108853.468","236572523882.841","191659961079.404","193311842032.131","193677459716.512","186217398474.053","190310637721.871","183681884391.707","233749388294.706","",
"Tonga","TON","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","1453331.58790418","1593058.78039839","1964958.97094699","2636030.67414444","3007377.59892689","3237303.57549533","2598253.27510917","2493153.46384015","2400900.9009009","3308468.62659061","2873105.66380334","3000668.44919786","3346170.00420109","4774844.05707938","5440603.89352404","5821114.36950147","5887706.30880765","6042610.05122114","6293352.60115607","15904332.6768671","15781336.0610591","16809805.990746","16926790.6608627","14156233.2439678","16020503.876397","18172307.3638655","15174664.0152457","14388110.8274693","15929465.4788376","17687216.7872336","19185505.0653811","20326941.505223","21071266.4931338","23087754.9932491","20422760.0792013","22041678.1405052","24165674.0209982","27548133.9199235","27856074.0774825","27428830.6462916","26336896.1314679","25390038.7810522","27434994.5596386","28349647.3828316","26464420.7521921","27180954.5053887","24347259.9771535","",
